"","water_year","lagoslakeid","res_time_yr","total_Pin_ugl","totTNload_gm2yr","TN_removal_gNm2yr","Pret_coef","lake_lon_decdeg","lake_lat_decdeg","Pret_coef.cat","TN_removal_gNm2yr.cat","lake_elevation_m","tmean","tmedian","prec_mean","prec_median","total_precip_mm","mean_annual_temp_k","seasonal_km2","permanent_km2","total_km2","categorical_ts","Pour_long","Pour_lat","lakes1ha_all_pct","lakes1ha_all_ha","lakes1ha_all_n","lakes1ha_all_nperha","lakes1ha_isolated_pct","lakes1ha_isolated_ha","lakes1ha_isolated_n","lakes1ha_isolated_nperha","lakes1ha_headwater_pct","lakes1ha_headwater_ha","lakes1ha_headwater_n","lakes1ha_headwater_nperha","lakes1ha_drainage_pct","lakes1ha_drainage_ha","lakes1ha_drainage_n","lakes1ha_drainage_nperha","lakes1ha_drainagelk_pct","lakes1ha_drainagelk_ha","lakes1ha_drainagelk_n","lakes1ha_drainagelk_nperha","lakes1ha_isolatedperm_pct","lakes1ha_isolatedperm_ha","lakes1ha_isolatedperm_n","lakes1ha_isolatedperm_nperha","lakes1ha_headwaterperm_pct","lakes1ha_headwaterperm_ha","lakes1ha_headwaterperm_n","lakes1ha_headwaterperm_nperha","lakes1ha_drainageperm_pct","lakes1ha_drainageperm_ha","lakes1ha_drainageperm_n","lakes1ha_drainageperm_nperha","lakes1ha_drainagelkperm_pct","lakes1ha_drainagelkperm_ha","lakes1ha_drainagelkperm_n","lakes1ha_drainagelkperm_nperha","lakes1ha_terminal_pct","lakes1ha_terminal_ha","lakes1ha_terminal_n","lakes1ha_terminal_nperha","lakes1ha_terminallk_pct","lakes1ha_terminallk_ha","lakes1ha_terminallk_n","lakes1ha_terminallk_nperha","lakes1ha_terminalperm_pct","lakes1ha_terminalperm_ha","lakes1ha_terminalperm_n","lakes1ha_terminalperm_nperha","lakes1ha_terminallkperm_pct","lakes1ha_terminallkperm_ha","lakes1ha_terminallkperm_n","lakes1ha_terminallkperm_nperha","nlcd_openwater11_pct","nlcd_icesnow12_pct","nlcd_devopen21_pct","nlcd_devlow22_pct","nlcd_devmed23_pct","nlcd_devhi24_pct","nlcd_barren31_pct","nlcd_fordec41_pct","nlcd_forcon42_pct","nlcd_formix43_pct","nlcd_shrub52_pct","nlcd_grass71_pct","nlcd_past81_pct","nlcd_cultcrop82_pct","nlcd_wetwood90_pct","nlcd_wetemerg95_pct","soil_clay_pct","soil_coarse_pct","soil_depthtobedrock_cm","soil_orgcarbon_gperkg","soil_sand_pct","soil_silt_pct","glaciatedlatewisc_pct","elevation_mean_m","elevation_min_m","elevation_max_m","elevation_sd_m","tri_m","topographicwetness","landform_flatplain_pct","landform_smoothplain_pct","landform_escarpment_pct","landform_lowhills_pct","landform_hills_pct","landform_lowmountains_pct","landform_drainagechannel_pct","landform_irregularplain_pct","landform_breaksfoothills_pct","landform_highmountainscanyons_pct","dams_n","dams_npersqkm","roads_mperha","canals_mperha","npdes_cafo_n","npdes_cafo_npersqkm","npdes_majordischarge_n","npdes_majordischarge_npersqkm","npdes_potw_n","npdes_potw_npersqkm","npdes_stormwaterindustrial_n","npdes_stormwaterindustrial_npersqkm","npdes_stormwatermunicipal_n","npdes_stormwatermunicipal_npersqkm","sems_superfundnpl_n","sems_superfundnpl_npersqkm","mines_heavymetal_n","mines_heavymetal_npersqkm","mines_iron_n","mines_iron_npersqkm","mines_peat_n","mines_peat_npersqkm","mines_rareelements_n","mines_rareelements_npersqkm","mines_rockmisc_n","mines_rockmisc_npersqkm","mines_stonegravelclay_n","mines_stonegravelclay_npersqkm","mines_sulfur_n","mines_sulfur_npersqkm","agency_designation_pct","agency_district_pct","agency_federal_pct","agency_joint_pct","agency_local_pct","agency_ngo_pct","agency_private_pct","agency_state_pct","agency_territorial_pct","agency_tribal_pct","agency_unknown_pct","gap_status1_pct","gap_status2_pct","gap_status3_pct","gap_status4_pct","iucn_naturereserve_pct","iucn_wilderness_pct","iucn_nationalpark_pct","iucn_naturalmonument_pct","iucn_habitatspeciesmgt_pct","iucn_other_pct","iucn_unassigned_pct","iucn_protectedlandsea_pct","iucn_protectedsustainable_pct","snowdur","snow_free_days","ann_max_swe","ws_drain_ratio","nws_drain_ratio"
"99",2001,"450098",0.55890411,91.32400518,1933.289711,860839.6106,31.99718603,-107.2113066,38.47141656,"High","High",2293.30004883,5.19666666666667,6.075,22.7333333333333,16.55,101692.470674403,276.661667031515,2.6613806808668,28.941357438326,31.6027381191928,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"100",2001,"450098",0.55890411,91.32400518,1933.289711,860839.6106,31.99718603,-107.2113066,38.47141656,"High","High",2293.30004883,5.19666666666667,6.075,22.7333333333333,16.55,101692.470674403,276.661667031515,2.6613806808668,28.941357438326,31.6027381191928,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"101",2001,"450098",0.55890411,91.32400518,1933.289711,860839.6106,31.99718603,-107.2113066,38.47141656,"High","High",2293.30004883,5.19666666666667,6.075,22.7333333333333,16.55,101692.470674403,276.661667031515,2.6613806808668,28.941357438326,31.6027381191928,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"102",2002,"450098",0.55890411,67.99469557,670.6334449,116611.8322,24.54698718,-107.2113066,38.47141656,"High","Expected",2293.30004883,4.635,5.69,18.8591666666667,14.42,75704.0661513385,276.890766488194,6.0070106813108,23.4380010378025,29.4450117191133,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"103",2002,"450098",0.55890411,67.99469557,670.6334449,116611.8322,24.54698718,-107.2113066,38.47141656,"High","Expected",2293.30004883,4.635,5.69,18.8591666666667,14.42,75704.0661513385,276.890766488194,6.0070106813108,23.4380010378025,29.4450117191133,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"104",2002,"450098",0.55890411,67.99469557,670.6334449,116611.8322,24.54698718,-107.2113066,38.47141656,"High","Expected",2293.30004883,4.635,5.69,18.8591666666667,14.42,75704.0661513385,276.890766488194,6.0070106813108,23.4380010378025,29.4450117191133,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"105",2002,"450098",0.55890411,67.99469557,670.6334449,116611.8322,24.54698718,-107.2113066,38.47141656,"High","Expected",2293.30004883,4.635,5.69,18.8591666666667,14.42,75704.0661513385,276.890766488194,6.0070106813108,23.4380010378025,29.4450117191133,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"106",2003,"450098",0.55890411,87.87573631,1556.221564,571495.9959,30.91224524,-107.2113066,38.47141656,"High","High",2293.30004883,5.45333333333333,6.54,24.1833333333333,19.805,102828.984635656,276.963131042585,4.66823592363975,23.8503486402518,28.5185845638916,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"107",2003,"450098",0.55890411,87.87573631,1556.221564,571495.9959,30.91224524,-107.2113066,38.47141656,"High","High",2293.30004883,5.45333333333333,6.54,24.1833333333333,19.805,102828.984635656,276.963131042585,4.66823592363975,23.8503486402518,28.5185845638916,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"108",2003,"450098",0.55890411,87.87573631,1556.221564,571495.9959,30.91224524,-107.2113066,38.47141656,"High","High",2293.30004883,5.45333333333333,6.54,24.1833333333333,19.805,102828.984635656,276.963131042585,4.66823592363975,23.8503486402518,28.5185845638916,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"109",2003,"450098",0.55890411,87.87573631,1556.221564,571495.9959,30.91224524,-107.2113066,38.47141656,"High","High",2293.30004883,5.45333333333333,6.54,24.1833333333333,19.805,102828.984635656,276.963131042585,4.66823592363975,23.8503486402518,28.5185845638916,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"110",2004,"450098",0.55890411,87.13636214,1465.240393,510052.8411,30.67894214,-107.2113066,38.47141656,"High","High",2293.30004883,4.5875,5.72,23.6016666666667,20.74,122670.853620821,276.117166243655,3.31606753732982,27.6673440443594,30.9834115816892,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"111",2004,"450098",0.55890411,87.13636214,1465.240393,510052.8411,30.67894214,-107.2113066,38.47141656,"High","High",2293.30004883,4.5875,5.72,23.6016666666667,20.74,122670.853620821,276.117166243655,3.31606753732982,27.6673440443594,30.9834115816892,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"112",2004,"450098",0.55890411,87.13636214,1465.240393,510052.8411,30.67894214,-107.2113066,38.47141656,"High","High",2293.30004883,4.5875,5.72,23.6016666666667,20.74,122670.853620821,276.117166243655,3.31606753732982,27.6673440443594,30.9834115816892,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
"113",2004,"450098",0.55890411,87.13636214,1465.240393,510052.8411,30.67894214,-107.2113066,38.47141656,"High","High",2293.30004883,4.5875,5.72,23.6016666666667,20.74,122670.853620821,276.117166243655,3.31606753732982,27.6673440443594,30.9834115816892,"oligo",-107.333611,38.45367,"17.6338981435","2277.5692102619","4","0.0003096968","0","0","0","0","0","0","0","0","0.1060505832","13.6973425257","2","0.0001548484","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0.0118563397","1.5313479797","1","7.74242e-05","0.0941942434","12.165994546","1","7.74242e-05","17.5278475656","2263.8718684096","2","0.0001548484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",16.1191637631,0,0.2076655052,0.4292682927,0.1707317073,0,0.2940766551,3.4487804878,6.4989547038,0.5916376307,71.174912892,0.5665505226,0.0209059233,0,0.0662020906,0.025087108,"21.4960324691","19.8953367017","1897.40985249","70.9713327259","43.2910212872","35.2745299428","0","2481.61392531","2292.63842773","3003.20996094","160.979684315","4.3349949525","11.8501252326","3.3763066202","3.0487804878","5.1324041812","0","1.2508710801","44.0466898955","15.1825783972","16.4167247387","11.5254355401","0.0202090592",0,0,13.5484828,1.0756696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7556397,0,0.3055954,0,0,0,8.0894395,6.7683507,0,0,37.8545045,0.9261999,14.3519469,40.6931421,2.8022408,0,0,0,0,0,40.6931421,2.8022408,15.2781469,0,86.6923065185547,13.1538457870483,0.0385602451860905,158.573174846563,188.882864686364
